id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31294109,Rental unit in San Francisco · ★4.74 · 1 bedroom · 2 beds · 1 bath,233982334,Maria,,Bernal Heights,37.74099,-122.42221,Entire home/apt,110,30,31,7/30/2023,0.56,2,179,6,1097162
31320991,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,4856574,Jeff,,Mission,37.75889,-122.41439,Private room,65,30,7,5/28/2023,0.13,7,113,2,
31331285,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,2993648,Eduardo,,Potrero Hill,37.75828,-122.39723,Entire home/apt,196,30,17,8/1/2023,0.32,2,222,4,
31336364,Hotel in San Francisco · ★4.92 · Studio · 2 beds · 1 private bath,77606360,Christine,,Downtown/Civic Center,37.78868,-122.41104,Private room,199,2,12,8/16/2023,0.66,6,2,2,Exempt
31338594,Home in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,231021347,Helen,,Outer Sunset,37.74738,-122.48071,Private room,42,30,11,1/31/2023,0.2,4,273,1,
31339864,Home in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 private bath,100586872,Gaineng,,Chinatown,37.7904,-122.40855,Private room,145,1,312,8/29/2023,5.79,4,306,113,STR-0004622
31356493,Condo in San Francisco · ★4.89 · Studio · 2 beds · 1 bath,70722023,Michael,,Downtown/Civic Center,37.78898,-122.41075,Entire home/apt,115,1,56,7/12/2023,1.02,48,0,5,License not needed per OSTR
31363951,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 bath,4856574,Jeff,,Mission,37.7575,-122.41294,Private room,60,30,8,3/1/2022,0.15,7,60,0,
31365113,Condo in San Francisco · ★4.90 · 2 bedrooms · 2 beds · 1 bath,234892136,N,,Castro/Upper Market,37.75927,-122.4308,Entire home/apt,393,5,10,5/27/2023,0.18,3,0,1,STR-0000113
31424518,Home in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,21817808,Bel,,Potrero Hill,37.75763936,-122.3912897,Private room,99,4,38,4/19/2023,0.68,2,158,7,STR-0001014
31437113,Home in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,4244521,Jeff,,Potrero Hill,37.76342,-122.39489,Private room,139,3,100,8/21/2023,1.83,2,125,16,STR-0003109
31439076,Guest suite in San Francisco · ★4.92 · Studio · 2 beds · 1 bath,23992809,Kathy,,Outer Sunset,37.74729,-122.49296,Entire home/apt,159,2,167,8/29/2023,3.11,1,135,37,STR-0003989
31440773,Resort in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.78899002,-122.4127884,Private room,550,3,2,9/22/2022,0.04,33,3,1,Exempt
31441024,Resort in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.78899,-122.41279,Private room,298,4,0,,,33,3,0,Exempt
31441195,Resort in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.78899,-122.41279,Private room,585,2,3,9/22/2022,0.06,33,0,1,Exempt
31446628,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,15982236,Tal,,Western Addition,37.77652,-122.43139,Entire home/apt,210,180,0,,,1,0,0,
31450281,Guest suite in San Francisco · ★4.88 · Studio · 1 bed · 1 bath,4346065,Greg,,Bernal Heights,37.73633,-122.42129,Entire home/apt,116,2,75,8/27/2023,1.34,2,163,18,STR-0005308
31488238,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Nob Hill,37.790598,-122.410225,Entire home/apt,223,31,0,,,150,233,0,
31492637,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,5735614,Carolyne,,Outer Richmond,37.78266,-122.47925,Entire home/apt,122,30,5,8/4/2023,0.14,2,79,1,
31495884,Townhouse in San Francisco · 2 bedrooms · 2 beds · 2.5 baths,13792208,Ravi,,North Beach,37.80596,-122.41263,Entire home/apt,500,30,0,,,1,364,0,
31566371,Rental unit in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1 bath,236610246,William,,Castro/Upper Market,37.76551,-122.43741,Entire home/apt,179,30,7,4/12/2023,0.14,1,230,5,
31568513,Rental unit in San Francisco · ★4.79 · 2 bedrooms · 3 beds · 1.5 baths,4141253,Les,,Outer Richmond,37.77673,-122.49235,Entire home/apt,209,30,24,7/31/2022,0.44,2,336,0,City registration pending
31571182,Rental unit in San Francisco · ★4.85 · 2 bedrooms · 2 beds · 1 bath,236655064,Sands,,Russian Hill,37.79855,-122.41562,Entire home/apt,166,30,13,6/21/2023,0.25,1,172,3,
31572917,Rental unit in San Francisco · 2 bedrooms · 2 beds · 2 baths,10701587,Jane,,Castro/Upper Market,37.76086,-122.43376,Entire home/apt,325,30,0,,,1,0,0,
31595144,Home in San Francisco · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,2059233,Wendy,,Bernal Heights,37.74754,-122.40501,Private room,89,30,27,10/21/2019,0.49,4,0,0,STR-0000255
31596049,Home in San Francisco · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,236853515,Tammy,,Excelsior,37.72302,-122.41591,Private room,55,1,158,8/29/2023,2.83,4,171,56,STR-0005913
31623662,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 2 baths,52178915,Jim,,Downtown/Civic Center,37.77907,-122.4211,Entire home/apt,119,2,10,8/3/2023,0.21,42,0,6,Exempt
31629533,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,49354377,Tyrisha,,Mission,37.75203,-122.41347,Entire home/apt,112,30,3,8/13/2023,0.36,2,310,3,
31638887,Rental unit in San Francisco · ★4.87 · 1 bedroom · 1 bed · 1 bath,52178915,Jim,,Downtown/Civic Center,37.77823,-122.42125,Entire home/apt,137,2,23,5/12/2023,0.41,42,11,9,Exempt
31652671,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4808897,Heather,,Haight Ashbury,37.76645,-122.45041,Entire home/apt,110,90,0,,,1,87,0,
31654235,Rental unit in San Francisco · 1 bedroom · 2 beds · 1 shared bath,131200418,Lois,,Inner Sunset,37.76274,-122.47001,Private room,71,30,0,,,35,363,0,
31672520,Rental unit in San Francisco · ★4.33 · 2 bedrooms · 2 beds · 1 bath,91333416,Jan,,Haight Ashbury,37.76943,-122.44243,Entire home/apt,125,30,6,4/1/2022,0.12,25,1,0,
31674728,Rental unit in San Francisco · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,137211962,Jing,,Inner Sunset,37.76142,-122.47448,Private room,34,30,9,1/31/2023,0.17,5,0,1,
31690403,Home in San Francisco · ★4.54 · 3 bedrooms · 3 beds · 1 bath,22652126,Grace,,Lakeshore,37.73589,-122.4864,Entire home/apt,135,30,71,5/1/2023,1.28,1,294,3,City registration pending
31695049,Guest suite in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1 bath,61724483,Emily,,Outer Richmond,37.77585,-122.48757,Entire home/apt,75,1,162,8/27/2023,3.07,2,145,70,STR-0003601
31696287,Home in San Francisco · 2 bedrooms · 4 beds · 1 private bath,31769600,Alla,,Outer Sunset,37.7639,-122.4914,Private room,225,30,0,,,1,0,0,
31708854,Home in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 private bath,23974491,Brian,,Western Addition,37.77056,-122.43551,Private room,232,2,46,5/27/2023,0.83,2,46,9,STR-0004264
31717158,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,10267172,Cédric & Jun,,Visitacion Valley,37.72148,-122.40507,Private room,124,2,24,9/30/2019,0.43,4,0,0,STR-0003030
31718067,Home in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,10267172,Cédric & Jun,,Visitacion Valley,37.72168,-122.40397,Private room,119,2,27,9/30/2019,0.49,4,0,0,STR-0003030
31724787,Condo in San Francisco · ★3.67 · 1 bedroom · 2 beds · 1 bath,1588855,Arbe,,North Beach,37.79954,-122.40554,Entire home/apt,135,30,4,10/22/2022,0.08,2,365,1,
31738781,Home in San Francisco · ★4.67 · 4 bedrooms · 8 beds · 2 baths,4582677,Felix,,Parkside,37.73866,-122.49442,Entire home/apt,179,30,6,1/19/2023,0.22,3,365,3,
31759412,Home in San Francisco · ★4.97 · 2 bedrooms · 3 beds · 1 bath,223365296,Tony,,Parkside,37.73928,-122.4792,Entire home/apt,185,3,195,8/31/2023,3.56,1,120,39,STR-0003644
31762328,Guest suite in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 private bath,111996185,Paul,,Visitacion Valley,37.7125,-122.41461,Private room,90,2,45,8/27/2023,0.82,1,9,2,STR-0005465
31778644,Condo in San Francisco · ★4.88 · 2 bedrooms · 2 beds · 2 baths,19610799,Eric,,Castro/Upper Market,37.75791,-122.44073,Entire home/apt,350,6,8,8/22/2023,0.15,2,192,2,STR-0005270
31798083,Home in San Francisco · ★4.79 · 3 bedrooms · 3 beds · 2 baths,10267172,Cédric & Jun,,Excelsior,37.72371,-122.40538,Entire home/apt,271,2,53,8/31/2023,1,4,0,18,STR-0003030
31803551,Home in San Francisco · ★4.94 · 3 bedrooms · 3 beds · 2 baths,1766073,Svetha,,Castro/Upper Market,37.76018,-122.44091,Entire home/apt,325,60,78,8/14/2022,1.4,1,332,0,1096151
31827469,Aparthotel in San Francisco · ★4.14 · 1 bedroom · 1 bed · 1 shared bath,115849,Hiromi,,Downtown/Civic Center,37.78764,-122.41198,Private room,63,32,7,9/28/2022,0.14,12,179,1,License not needed per OSTR
31855825,Rental unit in San Francisco · 1 bedroom · 2 beds · 1 bath,40148,Patricia,,Nob Hill,37.79442,-122.4146,Entire home/apt,170,30,0,,,3,365,0,
31858008,Home in San Francisco · ★4.49 · 2 bedrooms · 2 beds · 1 private bath,202404209,Fei,,Outer Mission,37.71566,-122.44665,Private room,150,1,72,8/4/2023,1.29,2,0,19,City Registration Pending
31924784,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,262069405,Scott,,Downtown/Civic Center,37.78101,-122.42159,Entire home/apt,115,60,3,4/4/2023,0.17,1,305,1,
31932467,Rental unit in San Francisco · ★4.98 · 3 bedrooms · 4 beds · 2 baths,57820905,Gabrielle,,Western Addition,37.77277,-122.43389,Entire home/apt,650,4,91,8/20/2023,1.66,1,86,22,STR-0004294
31957066,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,4670031,Kameh,,Inner Sunset,37.7613,-122.46267,Private room,68,1,12,7/31/2023,0.23,1,3,4,2023-004077STR
31985315,Home in San Francisco · ★4.78 · 3 bedrooms · 3 beds · 1 bath,13471395,Josh,,Haight Ashbury,37.77022,-122.44869,Entire home/apt,130,30,9,8/14/2023,0.21,5,193,3,
31994835,Hotel in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78674,-122.41114,Private room,324,2,9,3/17/2020,0.17,27,31,0,License not needed per OSTR
31994853,Hotel in San Francisco · ★4.93 · 2 bedrooms · 2 beds · 1 private bath,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78687,-122.41079,Private room,359,2,15,2/28/2020,0.28,27,72,0,License not needed per OSTR
32017859,Rental unit in San Francisco · ★4.75 · 2 bedrooms · 2 beds · 1 bath,91333416,Jan,,Inner Richmond,37.77641,-122.47131,Entire home/apt,130,30,4,1/11/2023,0.08,25,211,1,
32024107,Home in San Francisco · 1 bedroom · 1 bed · 1 bath,173416916,Van,,Inner Sunset,37.76319,-122.46289,Entire home/apt,90,30,0,,,9,364,0,
32024518,Rental unit in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,239020025,Lynn,,Mission,37.75161,-122.40619,Private room,70,30,57,12/1/2022,1.03,1,164,1,STR-0003547
32042801,Home in San Francisco · ★4.82 · 2 bedrooms · 2 beds · 2 baths,240237089,Walter & Barbara,,Ocean View,37.71628,-122.46771,Entire home/apt,165,30,11,11/7/2022,0.24,1,179,1,
32045868,Home in San Francisco · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,76053943,Betty,,Western Addition,37.78267,-122.44357,Entire home/apt,185,30,10,8/12/2023,0.19,1,364,3,
32047123,Home in San Francisco · 1 bedroom · 1 bed · 1 bath,91333416,Jan,,Inner Sunset,37.76418,-122.4541,Entire home/apt,90,30,0,,,25,350,0,
32048914,Home in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 private bath,236853515,Tammy,,Excelsior,37.72463,-122.41561,Private room,59,1,183,8/15/2023,3.3,4,165,61,STR-0005913
32049077,Home in San Francisco · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,236853515,Tammy,,Excelsior,37.72335,-122.41743,Private room,57,1,138,8/14/2023,2.49,4,174,47,2022-003515STR
32050026,Rental unit in San Francisco · 2 bedrooms · 3 beds · 1 bath,88810,Barbara,,Nob Hill,37.79059,-122.41664,Entire home/apt,116,30,0,,,1,0,0,
32072704,Rental unit in San Francisco · ★4.97 · 1 bedroom · 1 bed · 1 bath,179161726,Barbara,,Inner Richmond,37.77682,-122.4712,Entire home/apt,141,3,176,8/21/2023,3.16,1,116,37,STR-0003741
32088425,Guest suite in San Francisco · ★4.61 · 1 bedroom · 3 beds · 1 bath,236853515,Tammy,,Excelsior,37.72358,-122.4176,Entire home/apt,113,1,119,8/23/2023,2.15,4,158,57,STR-0005913
32105504,Home in San Francisco · ★4.91 · 4 bedrooms · 6 beds · 2.5 baths,24679296,Christiaan,,Inner Sunset,37.76378,-122.4637,Entire home/apt,599,2,47,8/16/2023,0.86,1,4,12,STR-0003771
32113366,Rental unit in San Francisco · ★4.89 · 1 bedroom · 2 beds · 1 bath,240915570,Boris,,Parkside,37.74306,-122.47725,Entire home/apt,199,1,143,8/18/2023,2.71,1,337,29,STR-0003756
32135550,Guest suite in San Francisco · ★4.85 · 2 bedrooms · 3 beds · 1 bath,241073168,Lowrie,,Western Addition,37.78634,-122.42931,Entire home/apt,303,2,164,8/20/2023,3.01,3,154,40,STR-0004088
32157974,Condo in San Francisco · ★4.60 · 3 bedrooms · 3 beds · 2.5 baths,46853367,Christian,,Russian Hill,37.80338,-122.41779,Entire home/apt,836,3,5,7/30/2023,0.43,1,41,5,2022-006863STR
32167598,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,187575944,Mark,,Mission,37.75243,-122.42355,Entire home/apt,180,30,7,8/6/2023,0.13,1,185,4,
32191720,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 private bath,201430482,Michelle,,Excelsior,37.725636,-122.40976,Private room,85,1,115,8/10/2023,2.1,3,357,15,STR-0003484
32192128,Home in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 private bath,201430482,Michelle,,Excelsior,37.725636,-122.40976,Private room,150,1,77,8/26/2023,1.43,3,362,3,STR-0003484
32192300,Home in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 private bath,201430482,Michelle,,Excelsior,37.725613,-122.409721,Private room,95,1,139,8/21/2023,2.51,3,359,23,STR-0003484
32216182,Home in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,241739739,Hareg,,Bernal Heights,37.73383,-122.4157,Entire home/apt,120,3,160,8/23/2023,2.89,2,323,23,City Registration Pending
32291443,Guest suite in San Francisco · ★4.88 · Studio · 1 bed · 1 bath,1486423,Kadir,,Bernal Heights,37.73505,-122.42228,Entire home/apt,140,2,184,8/17/2023,3.38,1,40,48,STR-0003752
32293596,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2 baths,7630810,Michael,,Mission,37.77045,-122.42374,Entire home/apt,387,3,23,8/8/2023,0.47,3,5,5,STR-0005215
32312991,Hostel in San Francisco · ★4.71 · 1 bedroom · 1 bed · 5 shared baths,117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Shared room,90,1,68,3/15/2020,1.24,43,0,0,License not needed per OSTR
32338483,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,202536938,Kaleen,,Western Addition,37.77614,-122.42852,Entire home/apt,136,30,8,5/19/2023,0.15,4,164,4,
32344480,Vacation home in San Francisco · 2 bedrooms · 1 bed · 2 shared baths,242851604,Angie,,Haight Ashbury,37.77185,-122.43758,Private room,175,30,0,,,2,269,0,
32355301,Rental unit in San Francisco · Studio · 1 bed · 1 bath,107434423,Blueground,,South of Market,37.785411,-122.389603,Entire home/apt,143,31,1,3/8/2022,0.06,150,336,0,
32355422,Rental unit in San Francisco · Studio · 1 bed · 1 bath,107434423,Blueground,,South of Market,37.78399,-122.389842,Entire home/apt,157,31,1,2/12/2022,0.05,150,347,0,
32355456,Rental unit in San Francisco · Studio · 1 bed · 1 bath,107434423,Blueground,,South of Market,37.784828,-122.389926,Entire home/apt,176,31,1,6/9/2019,0.02,150,188,0,
32369854,Rental unit in San Francisco · ★4.90 · Studio · 2 beds · 1 bath,52178915,Jim,,Downtown/Civic Center,37.78889,-122.41131,Entire home/apt,265,2,31,7/21/2023,0.58,42,0,7,Exempt
32375294,Rental unit in San Francisco · Studio · 1 bed · 1 bath,107434423,Blueground,,South of Market,37.77368,-122.40925,Entire home/apt,138,31,2,8/31/2021,0.04,150,327,0,
32384648,Hotel in San Francisco · ★4.86 · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78889,-122.41159,Private room,199,1,7,7/12/2022,0.13,38,0,0,License not needed per OSTR
32384878,Rental unit in San Francisco · ★4.73 · 2 bedrooms · 2 beds · 1 bath,34789506,Jessica,,South of Market,37.77624,-122.40785,Entire home/apt,130,30,11,2/9/2023,0.22,3,345,2,
32389762,Guest suite in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,22685677,Kaiye And Joyce,,Outer Sunset,37.74878,-122.50101,Entire home/apt,132,1,635,8/30/2023,11.57,1,139,137,STR-0003569
32396799,Condo in San Francisco · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,234892136,N,,Castro/Upper Market,37.75918,-122.43191,Private room,199,2,28,6/5/2021,0.52,3,0,0,City Registration Pending
32404157,Condo in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,81165421,Clinton,,Nob Hill,37.79498,-122.4153,Entire home/apt,500,2,28,4/26/2023,0.53,1,11,6,STR-0004420
32407014,Condo in San Francisco · 1 bedroom · 1 bath,243229372,Chris,,Downtown/Civic Center,37.7801,-122.42073,Entire home/apt,125,30,0,,,1,211,0,
32441372,Home in San Francisco · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,2146719,Nikki,,Bayview,37.71859,-122.39424,Private room,48,30,16,6/22/2023,0.3,8,274,5,City Registration Pending
32445292,Rental unit in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,46519368,Kenny,,Chinatown,37.79695,-122.40941,Private room,63,365,5,12/8/2021,0.14,8,365,0,
32445598,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,46519368,Kenny,,Nob Hill,37.79709,-122.41151,Private room,69,365,7,3/1/2022,0.14,8,365,0,
32450006,Hotel in San Francisco · ★5.0 · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.7873,-122.40943,Private room,199,1,5,2/27/2020,0.09,38,0,0,License not needed per OSTR
32473990,Home in San Francisco · ★5.0 · Studio · 1 bed · 1 bath,1469393,Lynn,,West of Twin Peaks,37.74252,-122.45187,Entire home/apt,165,2,4,8/3/2019,0.08,2,0,0,STR-0002682
32477424,Guest suite in San Francisco · ★4.88 · 2 bedrooms · 2 beds · 1 bath,15820085,Katrina,,Bernal Heights,37.74671,-122.42097,Entire home/apt,366,3,103,12/27/2022,1.89,1,0,2,2022-004323STR
32478529,Condo in San Francisco · ★4.96 · Studio · 2 beds · 1 bath,52178915,Jim,,Downtown/Civic Center,37.7888,-122.40963,Entire home/apt,265,2,50,5/26/2023,0.92,42,4,14,Exempt
32491838,Guest suite in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,19306520,Norman,,West of Twin Peaks,37.73974,-122.44653,Entire home/apt,275,4,26,12/15/2019,0.48,1,0,0,STR-0003973
32496599,Guest suite in San Francisco · ★4.99 · 1 bedroom · 1 bed · 1 bath,174876683,Hank,,Outer Richmond,37.77705,-122.50773,Entire home/apt,192,2,208,8/24/2023,3.84,1,49,59,STR-0005585
32497883,Rental unit in San Francisco · ★4.92 · Studio · 2 beds · 1 bath,52178915,Jim,,Downtown/Civic Center,37.78871,-122.41151,Entire home/apt,180,2,24,4/5/2023,0.46,42,0,2,Exempt
32500819,Hotel in San Francisco · ★4.88 · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78814,-122.41154,Private room,198,6,16,9/2/2022,0.3,38,22,1,License not needed per OSTR
32501596,Condo in San Francisco · ★4.84 · Studio · 2 beds · 1 bath,52178915,Jim,,Downtown/Civic Center,37.78873,-122.40985,Entire home/apt,172,2,38,5/3/2023,0.72,42,2,6,Exempt
32531823,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 1 bath,23911462,Batyr,,Outer Richmond,37.7813,-122.48206,Entire home/apt,225,360,6,9/10/2022,0.23,1,363,1,
32543867,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South of Market,37.77368,-122.40925,Entire home/apt,169,31,0,,,150,341,0,
32545896,Hotel in San Francisco · ★5.0 · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78699,-122.41127,Private room,199,1,3,5/10/2019,0.05,38,0,0,License not needed per OSTR
32554173,Home in San Francisco · 1 bedroom · 1 bed · 1 shared bath,2059233,Wendy,,Bernal Heights,37.74764,-122.40674,Private room,149,30,1,11/11/2019,0.02,4,0,0,STR-0000255
32557678,Hotel in San Francisco · ★5.0 · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78681,-122.41111,Private room,199,1,7,2/27/2020,0.13,38,0,0,License not needed per OSTR
32569053,Serviced apartment in San Francisco · 2 bedrooms · 2 beds · 2 baths,48005494,Zeus,,Twin Peaks,37.75272,-122.44398,Entire home/apt,185,30,1,11/23/2021,0.05,9,267,0,
32570386,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 shared bath,14136650,Jeremy,,Marina,37.80274,-122.42539,Private room,63,30,1,3/12/2019,0.02,1,0,0,
32570904,Hotel in San Francisco · Studio · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78876,-122.41091,Private room,199,1,2,3/30/2019,0.04,38,0,0,License not needed per OSTR
32570953,Rental unit in San Francisco · Studio · 1 bed · 1 bath,1886606,Carolina,,North Beach,37.80386,-122.41096,Entire home/apt,85,30,0,,,1,0,0,
32572501,Hotel in San Francisco · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78748,-122.4113,Private room,199,1,2,3/24/2019,0.04,38,0,0,License not needed per OSTR
32577104,Hotel in San Francisco · ★4.91 · Studio · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78702,-122.4099,Private room,112,3,22,9/20/2022,0.4,38,0,2,License not needed per OSTR
32590109,Hotel in San Francisco · ★4.73 · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78807,-122.40925,Private room,216,2,33,10/20/2022,0.6,38,21,2,License not needed per OSTR
32613163,Home in San Francisco · ★4.92 · 3 bedrooms · 3 beds · 2 baths,124937590,Kelv,,Castro/Upper Market,37.7569,-122.43742,Entire home/apt,580,3,74,8/6/2023,1.41,1,66,11,2022-007410STR
32616360,Hotel in San Francisco · 6 bedrooms · 2 beds · 1 private bath,64646820,Michelle,,Downtown/Civic Center,37.78728,-122.41126,Private room,199,1,1,3/19/2019,0.02,38,0,0,License not needed per OSTR
32617088,Hotel in San Francisco · ★5.0 · Studio · 2 beds · 1 private bath,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.7874,-122.41138,Private room,359,2,8,1/16/2020,0.15,27,58,0,License not needed per OSTR
32620353,Home in San Francisco · ★5.0 · 4 bedrooms · 5 beds · 2 baths,5611653,Jorge,,Bayview,37.73445,-122.39625,Entire home/apt,399,7,3,12/29/2019,0.06,2,0,0,STR-0002503
32640268,Condo in San Francisco · ★1.0 · 1 bedroom · 1 bed · 1 bath,164164627,Jayshawn,,South of Market,37.77729,-122.41305,Entire home/apt,150,30,3,6/20/2021,0.05,1,0,0,
